Time (s)	X (km)	Y (km)	Z (km)	vx (km)	vy (km)	vz (km)
36494183.349381521344	-138058712.478059202433	50059644.914485663176	21741078.482176985592	-11.158194320031	-26.368671866952	-11.440633271422
36494183.349413141608	-138058712.478412061930	50059644.913651809096	21741078.481815200299	-11.158194319774	-26.368671866990	-11.440633271447
36494183.349476389587	-138058712.479117780924	50059644.911984108388	21741078.481091629714	-11.158194319259	-26.368671867065	-11.440633271496
36494183.349602878094	-138058712.480529189110	50059644.908648706973	21741078.479644492269	-11.158194318230	-26.368671867215	-11.440633271593
36494183.349855862558	-138058712.483352005482	50059644.901977904141	21741078.476750217378	-11.158194316171	-26.368671867516	-11.440633271789
36494183.350361824036	-138058712.488997668028	50059644.888636291027	21741078.470961663872	-11.158194312055	-26.368671868116	-11.440633272181
36494183.351373754442	-138058712.500288963318	50059644.861953072250	21741078.459384556860	-11.158194303821	-26.368671869318	-11.440633272964
36494183.353397615254	-138058712.522871553898	50059644.808586634696	21741078.436230342835	-11.158194287353	-26.368671871722	-11.440633274530
36494183.357445329428	-138058712.568036735058	50059644.701853752136	21741078.389921914786	-11.158194254418	-26.368671876529	-11.440633277662
36494183.365540757775	-138058712.658367127180	50059644.488387994468	21741078.297305058688	-11.158194188547	-26.368671886143	-11.440633283927
36494183.381731621921	-138058712.839027911425	50059644.061456479132	21741078.112071346492	-11.158194056806	-26.368671905372	-11.440633296457
36494183.414113342762	-138058713.200349450111	50059643.207593441010	21741077.741603925824	-11.158193793324	-26.368671943829	-11.440633321516
36494183.478876791894	-138058713.922992527485	50059641.499867364764	21741077.000669080764	-11.158193266359	-26.368672020743	-11.440633371634
36494183.608403682709	-138058715.368278563023	50059638.084415197372	21741075.518799379468	-11.158192212429	-26.368672174570	-11.440633471870
36494183.867457471788	-138058718.258850216866	50059631.253510802984	21741072.555059939623	-11.158190104571	-26.368672482226	-11.440633672343
36494184.385565042496	-138058724.039991915226	50059617.591701768339	21741066.627580903471	-11.158185888853	-26.368673097535	-11.440634073287
36494185.421780183911	-138058735.602268755436	50059590.268082745373	21741054.772622209042	-11.158177457419	-26.368674328147	-11.440634875173
36494187.494210474193	-138058758.726796209812	50059535.620840877295	21741031.062702324241	-11.158160594556	-26.368676789349	-11.440636478936
36494191.639071047306	-138058804.975746244192	50059426.326341845095	21740983.642852585763	-11.158126868848	-26.368681711660	-11.440639686420
36494199.928792193532	-138058897.473226964474	50059207.737282574177	21740888.803113225847	-11.158059417502	-26.368691555918	-11.440646101229
