Time (s)	X (km)	Y (km)	Z (km)	vx (km)	vy (km)	vz (km)
2227212.643726728857	-87537809.317723140121	108617811.491360738873	47052551.109585218132	-24.740264539783	-15.562436648855	-6.769446263961
2227213.161834300496	-87537822.135841369629	108617803.428343713284	47052547.602283559740	-24.740263921918	-15.562439575316	-6.769447391543
2227214.198049444240	-87537847.772076860070	108617787.302305117249	47052540.587678492069	-24.740262686186	-15.562445428241	-6.769449646709
2227216.270479731727	-87537899.044544011354	108617755.050209730864	47052526.558461338282	-24.740260214706	-15.562457134106	-6.769454157047
2227220.415340306237	-87538001.589462935925	108617690.545946195722	47052498.499998994172	-24.740255271687	-15.562480545895	-6.769463177748
2227228.705061455723	-87538206.679239332676	108617561.537128001451	47052442.382962137461	-24.740245385410	-15.562527369709	-6.769481219252
2227245.284503754694	-87538616.858546242118	108617303.518327131867	47052330.148439750075	-24.740225611906	-15.562621018280	-6.769517302664
2227278.443388352636	-87539437.216176509857	108616787.476067408919	47052105.677600219846	-24.740186061091	-15.562808319192	-6.769589471106
2227344.761157548521	-87541077.927502259612	108615755.372915491462	47051656.728741906583	-24.740106944234	-15.563182936099	-6.769733814464
2227477.396695940290	-87544359.334409818053	108613691.092077046633	47050758.802306264639	-24.739948649602	-15.563932230227	-6.770022527068
2227742.667772723362	-87550922.085211530328	108609562.232224419713	47048962.834542877972	-24.739631816600	-15.565431059651	-6.770600055803
2228273.209926289506	-87564047.334459424019	108601303.319517746568	47045370.439319595695	-24.738997175079	-15.568429682426	-6.771755527150
2229334.294233421795	-87590296.821116223931	108584780.719714492559	47038183.809062995017	-24.737723985488	-15.574430777720	-6.774068123499
2231456.462847686373	-87642791.727702781558	108551716.403521180153	47023803.181132264435	-24.735161944374	-15.586448319677	-6.778699916047
2233578.631461950950	-87695281.174990400672	108518626.562435567379	47009412.714443281293	-24.732578952957	-15.598486239625	-6.783340480299
2235700.800076215528	-87747765.118433222175	108485511.153327077627	46995012.390416733921	-24.729974930487	-15.610544429267	-6.787989782607
2239945.137304745149	-87852716.314748495817	108419203.459665834904	46966182.096390098333	-24.724703472285	-15.634721186152	-6.797314467207
2244189.474533274770	-87957644.956888705492	108352792.982069149613	46937312.151841133833	-24.719346935239	-15.658977730795	-6.806673702283
2248433.811761804391	-88062550.682419687510	108286279.383705288172	46908402.410691477358	-24.713904693674	-15.683313209123	-6.816067221573
2253230.593044870999	-88181082.921296641231	108210983.811832070351	46875681.684379994869	-24.707650150283	-15.710910147497	-6.826724339423
2258027.374327937607	-88299584.892304226756	108135555.626710787416	46842909.734751895070	-24.701284473559	-15.738605604443	-6.837424528480
2262824.155611004215	-88418056.060279741883	108059994.358669891953	46810086.356111884117	-24.694806798188	-15.766398372066	-6.848167410581
2267620.936894070823	-88536495.885939583182	107984299.543810918927	46777211.344573296607	-24.688216271194	-15.794287251181	-6.858952609793
2272417.718177137431	-88654903.825937092304	107908470.723966911435	46744284.498047351837	-24.681512051400	-15.822271051240	-6.869779752428
2275179.938457726967	-88723074.204212322831	107864743.818458586931	46725300.019233375788	-24.677599526077	-15.838428093403	-6.876033434465
2275179.938457726967	-88723074.204212307930	107864743.818458557129	46725300.019233383238	-24.671214543557	-15.835145330583	-6.874823334217
2275179.938465632498	-88723074.204407349229	107864743.818333372474	46725300.019179031253	-24.671214543546	-15.835145330629	-6.874823334235
2275179.938481444027	-88723074.204797431827	107864743.818083003163	46725300.019070327282	-24.671214543523	-15.835145330722	-6.874823334271
2275179.938513066620	-88723074.205577597022	107864743.817582249641	46725300.018852926791	-24.671214543478	-15.835145330907	-6.874823334343
2275179.938576312270	-88723074.207137942314	107864743.816580742598	46725300.018418125808	-24.671214543388	-15.835145331277	-6.874823334486
2275179.938702803571	-88723074.210258632898	107864743.814577743411	46725300.017548523843	-24.671214543208	-15.835145332018	-6.874823334773
2275179.938955785707	-88723074.216500014067	107864743.810571730137	46725300.015809312463	-24.671214542848	-15.835145333499	-6.874823335346
2275179.939461749978	-88723074.228982776403	107864743.802559703588	46725300.012330897152	-24.671214542128	-15.835145336461	-6.874823336493
2275179.940473678987	-88723074.253948286176	107864743.786535665393	46725300.005374066532	-24.671214540687	-15.835145342386	-6.874823338786
2275179.942497536540	-88723074.303879320621	107864743.754487589002	46725299.991460405290	-24.671214537807	-15.835145354235	-6.874823343373
2275179.946545252111	-88723074.403741374612	107864743.690391421318	46725299.963633075356	-24.671214532046	-15.835145377934	-6.874823352548
2275179.954640682787	-88723074.603465482593	107864743.562199100852	46725299.907978415489	-24.671214520523	-15.835145425332	-6.874823370896
2275179.970831544604	-88723075.002913698554	107864743.305814445019	46725299.796669103205	-24.671214497478	-15.835145520128	-6.874823407592
2275180.003213267773	-88723075.801810130477	107864742.793045148253	46725299.574050471187	-24.671214451388	-15.835145709720	-6.874823480985
2275180.067976714112	-88723077.399603009224	107864741.767506524920	46725299.128813207150	-24.671214359208	-15.835146088903	-6.874823627771
2275180.197503607254	-88723080.595188736916	107864739.716429203749	46725298.238338641822	-24.671214174847	-15.835146847269	-6.874823921343
2275180.456557393074	-88723086.986360117793	107864735.614274263382	46725296.457389399409	-24.671213806127	-15.835148364002	-6.874824508486
2275180.974664964713	-88723099.768702611327	107864727.409963205457	46725292.895490460098	-24.671213068684	-15.835151397469	-6.874825682774
2275182.010880108457	-88723125.333386436105	107864711.001336380839	46725285.771690763533	-24.671211593794	-15.835157464406	-6.874828031351
2275184.083310395945	-88723176.462749511003	107864678.184063866735	46725271.524084061384	-24.671208643998	-15.835169598293	-6.874832728509
2275188.228170970455	-88723278.721457317472	107864612.549443408847	46725243.028841458261	-24.671202744340	-15.835193866119	-6.874842122850
2275196.517892119940	-88723483.238799586892	107864481.279900729656	46725186.038239434361	-24.671190944764	-15.835242401975	-6.874860911624
2275213.097334418911	-88723892.273190662265	107864218.739608332515	46725072.056568123400	-24.671167344562	-15.835339474511	-6.874898489540
2275246.256219016854	-88724710.340798929334	107863693.654195263982	46724844.091356426477	-24.671120139970	-15.835533622873	-6.874973646847
2275312.573988212738	-88726346.471319243312	107862643.464055538177	46724388.153456471860	-24.671025714024	-15.835921932756	-6.875123967356
2275445.209526604507	-88729618.713569805026	107860543.006517648697	46723476.247748494148	-24.670836795082	-15.836698605148	-6.875424631952
2275710.480603387579	-88736163.122869178653	107856341.782375544310	46721652.316685684025	-24.670458688938	-15.838252160340	-6.876026055434
2276241.022756953724	-88749251.640328750014	107847938.097565636039	46718003.975855976343	-24.669701403161	-15.841360111638	-6.877229279316
2277302.107064086013	-88775427.468032106757	107831125.779763206840	46710705.378447674215	-24.668182534040	-15.847579372072	-6.879637232888
2279424.275678350590	-88827774.273273631930	107797481.334835767746	46696100.513190425932	-24.665127576759	-15.860031277857	-6.884459148340
2281546.444292615168	-88880114.570973217487	107763810.446002900600	46681485.406539194286	-24.662049606198	-15.872500941981	-6.889289046511
2285790.781521144789	-88984775.447980031371	107696389.186547845602	46652224.401508130133	-24.655824365248	-15.897493123477	-6.898972655351
2290035.118749674410	-89089409.706147506833	107628861.703482955694	46622922.228978984058	-24.649506295298	-15.922555076755	-6.908687789151
2294279.455978204031	-89194016.950394526124	107561227.702445015311	46593578.755719758570	-24.643094886812	-15.947685967917	-6.918434179334
2299076.237261270639	-89312206.885234788060	107484661.859960407019	46560366.048221252859	-24.635735982977	-15.976169844060	-6.929486450749
2303873.018544337247	-89430361.232113599777	107407959.180278822780	46527100.231227077544	-24.628256500611	-16.004739527994	-6.940577921186
2308669.799827403855	-89548479.410938426852	107331119.254626214504	46493781.117620609701	-24.620655730828	-16.033393842463	-6.951708210624
2313466.581110470463	-89666560.838236942887	107254141.679853811860	46460408.522101670504	-24.612932973235	-16.062131619269	-6.962876941720
2318263.362393537071	-89784604.927196606994	107177026.058395057917	46426982.261173747480	-24.605087535463	-16.090951699095	-6.974083739781
2323147.751288391184	-89904765.976105466485	107098359.753251552582	46392890.176196306944	-24.596972040439	-16.120381526055	-6.985533948471
2323147.751288391184	-89904765.976105451584	107098359.753251567483	46392890.176196292043	-24.591698764652	-16.115922632859	-6.983812046393
2323147.751296296716	-89904765.976299867034	107098359.753124162555	46392890.176141083241	-24.591698764639	-16.115922632907	-6.983812046411
2323147.751312108245	-89904765.976688697934	107098359.752869352698	46392890.176030658185	-24.591698764613	-16.115922633002	-6.983812046448
2323147.751343730837	-89904765.977466359735	107098359.752359718084	46392890.175809808075	-24.591698764560	-16.115922633193	-6.983812046523
2323147.751406976487	-89904765.979021668434	107098359.751340463758	46392890.175368115306	-24.591698764454	-16.115922633574	-6.983812046671
2323147.751533467788	-89904765.982132300735	107098359.749301940203	46392890.174484722316	-24.591698764242	-16.115922634338	-6.983812046968
2323147.751786449924	-89904765.988353565335	107098359.745224893093	46392890.172717943788	-24.591698763818	-16.115922635864	-6.983812047562
2323147.752292414196	-89904766.000796094537	107098359.737070813775	46392890.169184386730	-24.591698762971	-16.115922638917	-6.983812048750
2323147.753304343205	-89904766.025681138039	107098359.720762640238	46392890.162117265165	-24.591698761276	-16.115922645023	-6.983812051127
2323147.755328200758	-89904766.075451239944	107098359.688146308064	46392890.147983022034	-24.591698757887	-16.115922657234	-6.983812055879
2323147.759375916328	-89904766.174991443753	107098359.622913643718	46392890.119714535773	-24.591698751109	-16.115922681657	-6.983812065384
2323147.767471347004	-89904766.374071836472	107098359.492448300123	46392890.063177570701	-24.591698737552	-16.115922730504	-6.983812084394
2323147.783662208822	-89904766.772232621908	107098359.231517627835	46392889.950103633106	-24.591698710437	-16.115922828196	-6.983812122414
2323147.816043931991	-89904767.568554207683	107098358.709656268358	46392889.723955757916	-24.591698656209	-16.115923023582	-6.983812198453
2323147.880807378329	-89904769.161197364330	107098357.665933534503	46392889.271660007536	-24.591698547752	-16.115923414352	-6.983812350532
2323148.010334271472	-89904772.346483662724	107098355.578487992287	46392888.367068469524	-24.591698330839	-16.115924195894	-6.983812654690
2323148.269388057292	-89904778.717056155205	107098351.403596609831	46392886.557885281742	-24.591697897011	-16.115925758977	-6.983813263005
2323148.787495628931	-89904791.458200812340	107098343.053812637925	46392882.939518436790	-24.591697029355	-16.115928885143	-6.983814479636
2323149.823710772675	-89904816.940488785505	107098326.354239836335	46392875.702782854438	-24.591695294038	-16.115935137478	-6.983816912900
2323151.896141060162	-89904867.905059337616	107098292.955074787140	46392861.229304119945	-24.591691823387	-16.115947642160	-6.983821779433
2323156.041001634672	-89904969.834178850055	107098226.156666949391	46392832.282316394150	-24.591684882014	-16.115972651568	-6.983831512520
2323164.330722784158	-89905173.692331567407	107098092.559540286660	46392774.388219915330	-24.591670998987	-16.116022670559	-6.983850978777
2323180.910165083129	-89905581.408291742206	107097825.364043042064	46392658.599542848766	-24.591643231805	-16.116122709248	-6.983889911622
2323214.069049681071	-89906396.838830947876	107097290.968072757125	46392427.020252235234	-24.591587692932	-16.116322789444	-6.983967778640
2323280.386818876956	-89908027.694384053349	107096222.156228557229	46391963.853924915195	-24.591476597149	-16.116722961115	-6.984123517988
2323413.022357268725	-89911289.383383393288	107094084.452922195196	46391037.490284249187	-24.591254333429	-16.117523349561	-6.984435017927
2323678.293434051797	-89917812.672909960151	107089808.727809667587	46389184.639045633376	-24.590809517327	-16.119124306774	-6.985058102745
2324208.835587617941	-89930858.897717237473	107081256.003362372518	46385478.440634198487	-24.589918730106	-16.122326941787	-6.986304611910
2325269.919894750230	-89956949.927487611771	107064145.455796793103	46378064.059234566987	-24.588132532643	-16.128735088520	-6.988798986499
2327392.088509014808	-90009126.284742027521	107029903.951770901680	46363227.351423576474	-24.584541622117	-16.141562843820	-6.993793145882
2329514.257123279385	-90061294.995245441794	106995635.208941951394	46348380.037533983588	-24.580925979482	-16.154405796068	-6.998794490679
2333758.594351809006	-90165609.265717059374	106927015.878524035215	46318653.530739039183	-24.573620284871	-16.180136882625	-7.008818601713
2338002.931580338627	-90269892.317212820053	106858287.210003599524	46288884.418003052473	-24.566215025481	-16.205927534186	-7.018871051083
2342247.268808868248	-90374143.726255238056	106789448.952284231782	46259072.579615324736	-24.558709782138	-16.231776942340	-7.028951572017
2347044.050091934856	-90491925.903696686029	106711518.464082434773	46225328.846237078309	-24.550106781156	-16.261060634056	-7.040377633457
2351840.831375001464	-90609666.505676165223	106633447.333183974028	46191530.220119349658	-24.541374950417	-16.290417197153	-7.051838831151
2356637.612658068072	-90727364.912812754512	106555235.212783783674	46157676.533627197146	-24.532513701783	-16.319845489338	-7.063334787805
2361434.393941134680	-90845020.502917051315	106476881.761536210775	46123767.620929062366	-24.523522452342	-16.349344376593	-7.074865128782
2366231.175224201288	-90962632.651015296578	106398386.643515855074	46089803.317984186113	-24.514400624015	-16.378912732936	-7.086429482042
2371115.564119055402	-91082347.559377118945	106318311.990612894297	46055161.612002372742	-24.504977425174	-16.409091348658	-7.098239612477
2371115.564119055402	-91082347.559377074242	106318311.990612909198	46055161.612002372742	-24.501123990268	-16.403958664100	-7.096219018436
2371115.564126960933	-91082347.559570774436	106318311.990483224392	46055161.611946269870	-24.501123990253	-16.403958664149	-7.096219018455
2371115.564142772462	-91082347.559958174825	106318311.990223854780	46055161.611834071577	-24.501123990222	-16.403958664247	-7.096219018493
2371115.564174395055	-91082347.560732975602	106318311.989705115557	46055161.611609667540	-24.501123990160	-16.403958664443	-7.096219018570
2371115.564237640705	-91082347.562282562256	106318311.988667637110	46055161.611160866916	-24.501123990038	-16.403958664834	-7.096219018723
2371115.564364132006	-91082347.565381735563	106318311.986592680216	46055161.610263258219	-24.501123989792	-16.403958665616	-7.096219019029
2371115.564617114142	-91082347.571580082178	106318311.982442766428	46055161.608468040824	-24.501123989300	-16.403958667181	-7.096219019642
2371115.565123078413	-91082347.583976775408	106318311.974142953753	46055161.604877606034	-24.501123988317	-16.403958670311	-7.096219020867
2371115.566135007422	-91082347.608770176768	106318311.957543313503	46055161.597696736455	-24.501123986351	-16.403958676571	-7.096219023318
2371115.568158864975	-91082347.658356964588	106318311.924344033003	46055161.583334997296	-24.501123982418	-16.403958689090	-7.096219028218
2371115.572206580546	-91082347.757530540228	106318311.857945472002	46055161.554611518979	-24.501123974552	-16.403958714128	-7.096219038020
2371115.580302011222	-91082347.955877691507	106318311.725148364902	46055161.497164569795	-24.501123958821	-16.403958764204	-7.096219057623
2371115.596492873039	-91082348.352571994066	106318311.459554135799	46055161.382270671427	-24.501123927359	-16.403958864357	-7.096219096829
2371115.628874596208	-91082349.145960614085	106318310.928365677595	46055161.152482867241	-24.501123864434	-16.403959064663	-7.096219175240
2371115.693638042547	-91082350.732737839222	106318309.865988746285	46055160.692907251418	-24.501123738585	-16.403959465274	-7.096219332063
2371115.823164935689	-91082353.906292259693	106318307.741234794259	46055159.773755989969	-24.501123486887	-16.403960266496	-7.096219645710
2371116.082218721509	-91082360.253400996327	106318303.491726577282	46055157.935453340411	-24.501122983491	-16.403961868941	-7.096220273003
2371116.600326293148	-91082372.947618067265	106318294.992708891630	46055154.258847557008	-24.501121976697	-16.403965073832	-7.096221527590
2371117.636541436892	-91082398.336050659418	106318277.994668543339	46055146.905634045601	-24.501119963104	-16.403971483615	-7.096224036765
2371119.708971724380	-91082449.112909570336	106318243.998567923903	46055132.199199229479	-24.501115935899	-16.403984303190	-7.096229055120
2371123.853832298890	-91082550.666602358222	106318176.006286978722	46055102.786298386753	-24.501107881416	-16.404009942379	-7.096239091847
2371132.143553448375	-91082753.773887783289	106318040.021406278014	46055043.960371904075	-24.501091772150	-16.404061220903	-7.096259165376
2371148.722995747346	-91083159.988057985902	106317768.050369620323	46054926.308019720018	-24.501059552425	-16.404163778542	-7.096299312730
2371181.881880345289	-91083972.414795786142	106317224.103195235133	46054691.001318477094	-24.500995108198	-16.404368896183	-7.096379608619
2371248.199649541173	-91085597.261860147119	106316136.188441783190	46054220.379928298295	-24.500866200637	-16.404779140915	-7.096540205123
2371380.835187932942	-91088846.930338054895	106313960.277313247323	46053279.105195693672	-24.500608309085	-16.405599668167	-7.096861417039
2371646.106264716014	-91095346.164643332362	106309608.128546267748	46051396.427909784019	-24.500092220222	-16.407240873738	-7.097503916463
2372176.648418282159	-91108344.222273126245	106300902.524785742164	46047630.561961621046	-24.499058819144	-16.410523888463	-7.098789217458
2373237.732725414447	-91134338.690579876304	106283486.090866088867	46040096.783812537789	-24.496987121121	-16.417092326781	-7.101361026192
2375359.901339679025	-91186321.015124246478	106248632.305537194014	46025021.036538898945	-24.492824121896	-16.430238795197	-7.106509455967
2377482.069953943603	-91238294.477316364646	106213750.607685908675	46009934.356644503772	-24.488634947671	-16.443397969618	-7.111664274267
2381726.407182473224	-91342214.592167854309	106143903.367191493511	45979728.144975781441	-24.480177895326	-16.469754039307	-7.121992943043
2385970.744411002845	-91446098.589236274362	106073944.157035231590	45949478.041476964951	-24.471615607930	-16.496159744543	-7.132346766723
2390767.525694069453	-91563460.117443189025	105994743.996115431190	45915237.610088244081	-24.461811734248	-16.526061182549	-7.144078194279
2395564.306977136061	-91680774.294140800834	105915400.257150948048	45880940.830115944147	-24.451872489156	-16.556023885364	-7.155841034735
2400361.088260202669	-91798040.468772962689	105835912.648959457874	45846587.551783546805	-24.441797369086	-16.586046731939	-7.167634911452
2405157.869543269277	-91915257.988375633955	105756280.885719195008	45812177.627115525305	-24.431585873574	-16.616128608213	-7.179459450137
2409954.650826335885	-92032426.197590991855	105676504.686936125159	45777710.909926265478	-24.421237504958	-16.646268406830	-7.191314278769
2414751.432109402493	-92149544.438680022955	105596583.777412518859	45743187.255809418857	-24.410751768078	-16.676465026868	-7.203199027518
2419083.376949719619	-92255269.742025434971	105524283.096346259117	45711960.101090155542	-24.401163705516	-16.703783334250	-7.213957479522
2419083.376949719619	-92255269.742025420070	105524283.096346244216	45711960.101090155542	-24.398696155103	-16.698437165765	-7.211871486946
2419083.376957625151	-92255269.742218315601	105524283.096214234829	45711960.101033143699	-24.398696155085	-16.698437165815	-7.211871486965
2419083.376973436680	-92255269.742604091763	105524283.095950216055	45711960.100919112563	-24.398696155050	-16.698437165914	-7.211871487005
2419083.377005059272	-92255269.743375644088	105524283.095422163606	45711960.100691050291	-24.398696154979	-16.698437166114	-7.211871487083
2419083.377068304922	-92255269.744918748736	105524283.094366058707	45711960.100234933197	-24.398696154839	-16.698437166513	-7.211871487241
2419083.377194796223	-92255269.748004972935	105524283.092253848910	45711960.099322699010	-24.398696154557	-16.698437167312	-7.211871487555
2419083.377447778359	-92255269.754177406430	105524283.088029444218	45711960.097498223186	-24.398696153994	-16.698437168908	-7.211871488184
2419083.377953742631	-92255269.766522273421	105524283.079580634832	45711960.093849271536	-24.398696152867	-16.698437172102	-7.211871489442
2419083.378965671640	-92255269.791212022305	105524283.062683001161	45711960.086551368237	-24.398696150614	-16.698437178488	-7.211871491958
2419083.380989529192	-92255269.840591505170	105524283.028887733817	45711960.071955569088	-24.398696146109	-16.698437191262	-7.211871496990
2419083.385037244763	-92255269.939350485802	105524282.961297214031	45711960.042763963342	-24.398696137097	-16.698437216809	-7.211871507054
2419083.393132675439	-92255270.136868447065	105524282.826116174459	45711959.984380759299	-24.398696119074	-16.698437267902	-7.211871527181
2419083.409323537257	-92255270.531904354692	105524282.555754080415	45711959.867614343762	-24.398696083027	-16.698437370090	-7.211871567436
2419083.441705260426	-92255271.321976184845	105524282.015029892325	45711959.634081512690	-24.398696010934	-16.698437574465	-7.211871647946
2419083.506468706764	-92255272.902119830251	105524280.933581516147	45711959.167015843093	-24.398695866749	-16.698437983215	-7.211871808966
2419083.635995599907	-92255276.062407076359	105524278.770684674382	45711958.232884474099	-24.398695578377	-16.698438800715	-7.211872131006
2419083.895049385726	-92255282.382981464267	105524274.444890677929	45711956.364621609449	-24.398695001633	-16.698440435715	-7.211872775085
2419084.413156957366	-92255295.024129793048	105524265.793301403522	45711952.628095380962	-24.398693848145	-16.698443705715	-7.211874063244
2419085.449372101109	-92255320.306424647570	105524248.490117773414	45711945.155040927231	-24.398691541163	-16.698450245717	-7.211876639564
2419087.521802388597	-92255370.871007189155	105524213.883730173111	45711930.208924010396	-24.398686927180	-16.698463325730	-7.211881792207
2419091.666662963107	-92255472.000143587589	105524144.670873656869	45711900.316658146679	-24.398677699137	-16.698489485785	-7.211892097509
2419099.956384112593	-92255674.258301630616	105524006.244835346937	45711840.531998269260	-24.398659242736	-16.698541806015	-7.211912708179
2419116.535826411564	-92256078.774158716202	105523729.391457557678	45711720.962165944278	-24.398622328684	-16.698646446955	-7.211953929777
2419149.694711009506	-92256887.804036766291	105523175.679497286677	45711481.820450983942	-24.398548495576	-16.698855730751	-7.212036374009
2419216.012480205391	-92258505.856447651982	105522068.234757661819	45711003.528819672763	-24.398400809346	-16.699274306010	-7.212201266616
2419348.648018597160	-92261741.931882321835	105519853.261999800801	45710046.912750214338	-24.398105356823	-16.700111487184	-7.212531068402
2419613.919095380232	-92268213.965153738856	105515422.983350604773	45708133.549373656511	-24.397514131488	-16.701785972078	-7.213190738228
2420144.461248946376	-92281157.560908377171	105506561.093366742134	45704306.297588020563	-24.396330399403	-16.705135431376	-7.214510342667
2421205.545556078665	-92307042.866091459990	105488831.981447160244	45696649.693231783807	-24.393957807451	-16.711836302659	-7.217150608877
2423327.714170343243	-92358805.905748665333	105453352.420163631439	45681328.076154775918	-24.389192095468	-16.725245813208	-7.222435356056
2425449.882784607820	-92410558.802691414952	105417844.390716731548	45665995.238013722003	-24.384398980484	-16.738665599756	-7.227725695229
2429694.220013137441	-92514033.935572743416	105346742.840723022819	45635295.851281918585	-24.374730387242	-16.765535611622	-7.238323017005
2433938.557241667062	-92617467.798197001219	105275527.160307243466	45604551.439223080873	-24.364951720089	-16.792445562112	-7.248942309905
2438735.338524733670	-92734314.374591603875	105194904.437346071005	45569751.012506708503	-24.353767377208	-16.822905223303	-7.260969929308
2443532.119807800278	-92851106.963123604655	105114135.488291040063	45534892.826186478138	-24.342441609634	-16.853413800029	-7.273024897682
2448328.901090866886	-92967844.884357243776	105033220.081156358123	45499976.749978110194	-24.330973978834	-16.883970187694	-7.285106838929
2453125.682373933494	-93084527.456756934524	104952157.989242568612	45465002.655397161841	-24.319364047784	-16.914573286728	-7.297215378697
2457922.463657000102	-93201153.996693953872	104870948.991113141179	45429970.415750853717	-24.307611380749	-16.945222002289	-7.309350144289
2462719.244940066710	-93317723.818452030420	104789592.870572656393	45394879.906130425632	-24.295715543071	-16.975915243969	-7.321510764571
2467051.189780383836	-93422948.023940309882	104715994.035506695509	45363139.698238983750	-24.284849089841	-17.003671488733	-7.332514859353
2467051.189780383836	-93422948.023940280080	104715994.035506695509	45363139.698238976300	-24.283489887526	-16.998436377505	-7.330501511091
2467051.189788289368	-93422948.024132251740	104715994.035372316837	45363139.698181025684	-24.283489887506	-16.998436377556	-7.330501511111
2467051.189804100897	-93422948.024516209960	104715994.035103544593	45363139.698065117002	-24.283489887466	-16.998436377657	-7.330501511151
2467051.189835723490	-93422948.025284126401	104715994.034566000104	45363139.697833307087	-24.283489887386	-16.998436377860	-7.330501511231
2467051.189898969140	-93422948.026819944382	104715994.033490926027	45363139.697369687259	-24.283489887226	-16.998436378266	-7.330501511392
2467051.190025460441	-93422948.029891595244	104715994.031340777874	45363139.696442447603	-24.283489886907	-16.998436379077	-7.330501511714
2467051.190278442577	-93422948.036034882069	104715994.027040481567	45363139.694587960839	-24.283489886269	-16.998436380699	-7.330501512357
2467051.190784406848	-93422948.048321470618	104715994.018439874053	45363139.690878987312	-24.283489884993	-16.998436383942	-7.330501513643
2467051.191796335857	-93422948.072894632816	104715994.001238659024	45363139.683461040258	-24.283489882441	-16.998436390430	-7.330501516216
2467051.193820193410	-93422948.122040957212	104715993.966836243868	45363139.668625146151	-24.283489877337	-16.998436403406	-7.330501521362
2467051.197867908981	-93422948.220333606005	104715993.898031413555	45363139.638953365386	-24.283489867129	-16.998436429357	-7.330501531654
2467051.205963339657	-93422948.416918918490	104715993.760421752930	45363139.579609796405	-24.283489846712	-16.998436481260	-7.330501552237
2467051.222154201474	-93422948.810089543462	104715993.485202416778	45363139.460922658443	-24.283489805879	-16.998436585066	-7.330501593404
2467051.254535924643	-93422949.596430793405	104715992.934763744473	45363139.223548382521	-24.283489724213	-16.998436792677	-7.330501675738
2467051.319299370982	-93422951.169113278389	104715991.833886384964	45363138.748799823225	-24.283489560880	-16.998437207899	-7.330501840405
2467051.448826264124	-93422954.314478203654	104715989.632131576538	45363137.799302674830	-24.283489234214	-16.998438038344	-7.330502169740
2467051.707880049944	-93422960.605207934976	104715985.228621631861	45363135.900308251381	-24.283488580883	-16.998439699233	-7.330502828410
2467052.225987621583	-93422973.186666905880	104715976.421600461006	45363132.102318890393	-24.283487274218	-16.998443021012	-7.330504145750
2467053.262202765327	-93422998.349582806230	104715958.807552948594	45363124.506338119507	-24.283484660884	-16.998449664572	-7.330506780431
2467055.334633052815	-93423048.675406485796	104715923.579437255859	45363109.314368382096	-24.283479434196	-16.998462951697	-7.330512049796
2467059.479493627325	-93423149.327021345496	104715853.123123258352	45363078.930396154523	-24.283468980738	-16.998489525970	-7.330522588541
2467067.769214776810	-93423350.630121082067	104715712.210164830089	45363018.162320651114	-24.283448073497	-16.998542674609	-7.330543666085
2467084.348657075781	-93423753.235800594091	104715430.382926210761	45362896.625645466149	-24.283406257716	-16.998648972256	-7.330585821396
2467117.507541673724	-93424558.445079699159	104714866.723161891103	45362653.550198346376	-24.283322620954	-16.998861569028	-7.330670132907
2467183.825310869608	-93426168.855317443609	104713739.382484674454	45362167.390916980803	-24.283155326633	-16.999286768483	-7.330838759486
2467316.460849261377	-93429389.642504572868	104711484.616534084082	45361195.038804642856	-24.282820654795	-17.000137191028	-7.331176026867
2467581.731926044449	-93435831.083673909307	104706974.746233716607	45359250.200372762978	-24.282150978310	-17.001838130570	-7.331850618487
2468112.274079610594	-93448713.432780846953	104697953.651919379830	45355359.986609831452	-24.280810293872	-17.005240386805	-7.333200028940
2469173.358386742882	-93474475.994770586491	104679906.047504544258	45347577.410925403237	-24.278123597263	-17.012046402578	-7.335899756867
2471295.527001007460	-93525992.547460794449	104643789.168118149042	45332003.662441976368	-24.272728878248	-17.025664404969	-7.341302826215
2473417.695615272038	-93577497.621452346444	104607643.380655497313	45316418.442645631731	-24.267305696561	-17.039290287879	-7.346710685791
2477662.032843801659	-93680473.091513335705	104535265.015221148729	45285213.548663325608	-24.256373809676	-17.066565309049	-7.357540642591
2481906.370072331280	-93783401.920583441854	104462770.820687204599	45253962.648781567812	-24.245327666100	-17.093870695168	-7.368389361723
2486703.151355397888	-93899671.241117417812	104380701.178177416325	45218588.646436892450	-24.232705882674	-17.124765742917	-7.380672404946
2491499.932638464496	-94015879.666102856398	104298483.250427827239	45183155.669117145240	-24.219937430401	-17.155697486698	-7.392978693400
2496296.713921531104	-94132026.491071298718	104216116.864062532783	45147663.606231711805	-24.207021921632	-17.186664823396	-7.405307847142
2501093.495204597712	-94248111.009696602821	104133601.850989997387	45112112.349010020494	-24.193958969429	-17.217666652772	-7.417659487239
2505890.276487664320	-94364132.513798028231	104050938.048389986157	45076501.790496952832	-24.180748187433	-17.248701877159	-7.430033235664
2510687.057770730928	-94480090.293342590332	103968125.298702120781	45040831.825548760593	-24.167389189736	-17.279769401172	-7.442428715195
2515019.002611048054	-94584755.726254433393	103893209.471229597926	45008567.354832723737	-24.155197070024	-17.307853145539	-7.453641360753
2515019.002611048054	-94584755.726254418492	103893209.471229597926	45008567.354832731187	-24.154694185944	-17.302813444745	-7.451746034116
2515019.002618953586	-94584755.726445376873	103893209.471092805266	45008567.354773819447	-24.154694185921	-17.302813444796	-7.451746034137
2515019.002634765115	-94584755.726827293634	103893209.470819219947	45008567.354655995965	-24.154694185877	-17.302813444898	-7.451746034178
